date,transactions,active_addresses,hashrate,difficulty,miners_revenue,transaction_volume_btc,price_usd,transaction_volume_usd,utxo_count,total_btc,fees_usd,utxo_creation,daily_btc_mined,block_rewards_usd,cost_per_btc,asic_efficiency_jth,daily_electricity_kwh,daily_electricity_cost,electricity_cost_per_btc
2019-07-21,283934.0,400500.0,67136692.5121977,9064159826491.0,20103997.7422695,64623.49481485,10774.281137633849,682036367.270114,59130575.0,17830537.5,396537.032389333,32621.0,1862.5,19707460.70988017,10794.09274752725,61.85792349726776,99670473.34269875,4983523.667134938,2675.717405173121
2019-07-22,319399.0,533399.0,71191928.9726661,9064159826491.0,21529384.3624169,98420.7729356,10607.463560702125,1027285548.46237,59207970.0,17832512.5,573311.407711612,77395.0,1975.0,20956072.95470529,10900.954107552861,61.795081967213115,105583466.07047796,5279173.303523898,2672.9991410247585
2019-07-23,320352.0,531460.0,64212845.1846116,9033161130737.77,18769327.203324,94114.7613971,10343.318139598356,946331234.643111,59244049.0,17834300.0,521481.250824026,36079.0,1787.5,18247845.952499975,10500.32291095049,61.73224043715847,95136067.15417144,4756803.357708572,2661.1487315852155
2019-07-24,295589.0,490408.0,62282811.3455415,9013786945892.0,17345757.0026475,137938.11065788,9936.380762347031,1334346530.10196,59222182.0,17836037.5,484498.810267531,-21867.0,1737.5,16861258.19237997,9983.16949792662,61.669398907103826,92182644.91017818,4609132.245508909,2652.7379830267105
2019-07-25,336536.0,568629.0,67211666.9196491,9013786945892.0,19605754.2098214,103139.46051178,9799.306312967936,1029705254.80043,59257705.0,17837912.5,566785.45982141,35523.0,1875.0,19038968.74999999,10456.40224523808,61.60655737704918,99376305.94781953,4968815.297390977,2650.034825275188
2019-07-26,319612.0,563023.0,74380911.3910783,9013786945892.0,20745948.0011575,101682.87454626,9878.23193291115,993970297.737923,59329297.0,17839987.5,454566.318251447,71592.0,2075.0,20291381.682906054,9998.047229473494,61.54371584699454,109864264.20223203,5493213.210111602,2647.331667523664
2019-07-27,283892.0,445312.0,68107822.4785777,9013786945892.0,18834366.1429315,60569.11630781,9845.999447078504,586372755.465987,59393734.0,17841887.5,321163.797224231,64437.0,1900.0,18513202.345707268,9912.82428575342,61.48087431693989,100495883.37134133,5024794.168567067,2644.6285097721407
2019-07-28,272974.0,391947.0,78413611.4062573,9013786945892.0,20994348.8070565,39980.13709298,9447.678401413306,379230727.584726,59435975.0,17844075.0,251048.80705653,42241.0,2187.5,20743299.99999997,9597.416597511543,61.41803278688525,115584234.15090215,5779211.707545108,2641.9253520206207
2019-07-29,333619.0,521007.0,75277066.950007,9013786945892.0,20887751.4846716,431372.55005164,9534.755426833231,4112257571.27222,59466715.0,17846175.0,380851.48467158,30740.0,2100.0,20506900.00000002,9946.548326034095,61.3551912568306,110847332.15930212,5542366.607965106,2639.222194269098
2019-07-30,328375.0,548807.0,63627044.6839344,9013786945892.0,17750997.0400789,134472.21660018,9510.593552181648,1280347893.44335,59499838.0,17847950.0,575915.399547729,33123.0,1775.0,17175081.64053117,10000.561712720508,61.29234972677595,93596425.79637378,4679821.289818689,2636.5190365175713
2019-07-31,361337.0,573802.0,76621300.2883999,9013786945892.0,21676009.1554116,104580.96145665,9568.437452164317,1033351135.20618,59547253.0,17850087.5,528796.6554116,47415.0,2137.5,21147212.5,10140.82299668379,61.22950819672131,112595628.81724864,5629781.440862432,2633.81587876605
2019-08-01,335943.0,558918.0,63627044.6839344,9013786945892.0,18606541.3941747,105522.55330568,10062.996285663326,1063515472.58285,59579462.0,17851862.5,478453.132948785,32209.0,1775.0,18128088.261225913,10482.558531929408,61.166666666666664,93404501.59601569,4670225.079800785,2631.1127210145264
2019-08-02,349556.0,581154.0,75725144.7294713,9013786945892.0,22617508.8714294,121684.02045479,10361.312000080692,1276543413.55019,59596997.0,17853975.0,468543.095737674,17535.0,2112.5,22148965.775691725,10706.513075232851,61.10382513661202,111050304.04786204,5552515.202393102,2628.409563263007
2019-08-03,327588.0,470981.0,77517455.8473286,9013786945892.0,23901417.8952569,49489.70569195,10529.17190742764,533502020.952203,59647217.0,17856137.5,296718.327918495,50220.0,2162.5,23604699.567338403,11052.67879549452,61.040983606557376,113561802.0383717,5678090.101918586,2625.7064055114847
2019-08-04,298805.0,421536.0,74828989.1705426,9013786945892.0,23105969.697715,54017.38165939,10791.200523159,584301307.017416,59658932.0,17858225.0,214910.612571403,11715.0,2087.5,22891059.085143596,11068.72799890539,60.978142076502735,109510385.59397833,5475519.279698917,2623.0032477599602
2019-08-05,339136.0,583599.0,70305379.0080994,9890230141833.76,22256372.3249701,152337.50383496,10951.593834840049,1783008179.42602,59690486.0,17860012.5,505603.57497006,31554.0,1787.5,21750768.75000004,12451.117384598658,60.91530054644809,102784159.01544762,5139207.950772381,2875.081371061472
2019-08-06,368348.0,617620.0,79916269.034042,9985348008060.0,24239820.6588186,154262.81420021,11818.525531066103,1820577410.091,59711286.0,17862025.0,539637.9061049,20800.0,2012.5,23700182.7527137,12044.6313832639,60.85245901639344,116714435.66729069,5835721.783364534,2899.737532106601
2019-08-07,370909.0,545941.0,75945274.2994312,9985348008060.0,23489547.2769286,130654.66795797,11510.164154730011,1528500615.47788,59782195.0,17863937.5,836116.026928645,70909.0,1912.5,22653431.249999955,12282.11622323064,60.7896174863388,110800420.18938,5540021.009469001,2896.743011487059
2019-08-08,336181.0,568245.0,70485156.5393414,9985348008060.0,22052437.2260143,119573.43727506,11970.657556451994,1409255302.77697,59760081.0,17865712.5,832669.063714055,-22114.0,1775.0,21219768.162300248,12423.908296346086,60.72677595628415,102728071.42579685,5136403.571289843,2893.7484908675174
2019-08-09,341125.0,562840.0,72967028.2484731,9985348008060.0,22823177.0107999,120469.44985308,12024.331570998236,1423908954.56227,59812926.0,17867550.0,776052.01079988,52845.0,1837.5,22047125.00000002,12420.776604516952,60.66393442622951,106235208.406613,5311760.420330651,2890.7539702479735
2019-08-10,304138.0,453016.0,74952525.6157785,9985348008060.0,22285954.3660375,68724.58412031,11852.561606995518,796863848.442387,59869409.0,17869437.5,461029.366037485,56483.0,1887.5,21824925.000000015,11807.12814094702,60.60109289617486,109012919.22347327,5450645.961173664,2887.759449628431
2019-08-11,273280.0,414832.0,75945274.2994312,9985348008060.0,22402406.2328598,50796.55118959,11327.842642233223,577446710.735718,59940079.0,17871350.0,348662.346249778,70670.0,1912.5,22053743.886610024,11713.67646162604,60.53825136612022,110342258.53458998,5517112.926729499,2884.7649290088884
2019-08-12,297446.0,459560.0,66017787.4629043,9985348008060.0,19835024.1828409,113315.79174636,11549.998354322472,1291059873.47708,60017715.0,17873012.5,584463.94338514,77636.0,1662.5,19250560.23945576,11930.841613738887,60.47540983606557,95818866.07894582,4790943.303947291,2881.770408389348
2019-08-13,370747.0,566410.0,77930771.6667366,9985348008060.0,23339417.3415891,148749.23681749,11381.241355678554,1666494659.99051,60006540.0,17874975.0,847429.841589095,-11175.0,1962.5,22491987.500000007,11892.696734567695,60.412568306010925,112991953.59496479,5649597.67974824,2878.775887769804
2019-08-14,359997.0,554189.0,75448899.9576049,9985348008060.0,20751478.0270537,126125.34276119,10903.6549918801,1317218977.94195,60041786.0,17876875.0,615428.02705366,35246.0,1900.0,20136050.000000037,10921.830540554578,60.349726775956285,109279691.95170997,5463984.597585499,2875.7813671502627
2019-08-15,355644.0,538837.0,77930771.6667366,9985348008060.0,20403806.3045699,157860.18002437,10016.217389275296,1574111185.79898,60114400.0,17878837.5,548478.120394696,72614.0,1962.5,19855328.184175204,10396.843976850905,60.28688524590164,112756883.72633071,5637844.186316536,2872.786846530719
2019-08-16,323625.0,533245.0,72967028.2484731,9985348008060.0,20175209.2411482,105081.5613896,10295.87714290961,1077642458.52809,60206665.0,17880675.0,545927.99114816,92265.0,1837.5,19629281.25000004,10979.705709468408,60.224043715846996,105464867.97723566,5273243.398861784,2869.792325911175
2019-08-17,288256.0,441149.0,63535915.7537725,9985348008060.0,16818757.380567,147722.16904275,10324.993597415598,1526187033.46721,60287888.0,17882275.0,364588.770434759,81223.0,1600.0,16454168.61013224,10511.723362854374,60.16120218579235,91737529.76933224,4586876.488466612,2866.7978052916324
2019-08-18,276365.0,407213.0,62740159.3489764,10016798869144.1,16497323.400871,90060.97033327,10224.218706633936,923238653.158426,60360378.0,17883850.0,300219.230049329,72490.0,1575.0,16197104.17082167,10474.491048172064,60.09836065573771,90493937.37967771,4524696.868983886,2872.823408878658
2019-08-19,330473.0,517545.0,82514504.7903757,10183488432890.0,22512416.2143436,96302.95965429,10309.872435928555,1023246904.67013,60416470.0,17885887.5,452847.464343655,56092.0,2037.5,22059568.749999944,11049.038632806674,60.03551912568306,118891227.13173279,5944561.35658664,2917.576125932093
2019-08-20,333304.0,558999.0,77452265.232684,10183488432890.0,21381940.8221323,113518.15783384,10895.97184442924,1220470929.96864,60505238.0,17887800.0,511446.420869311,88768.0,1912.5,20870494.40126299,11180.099776278326,59.97267759562841,111480473.56442055,5574023.678221028,2914.522184690734
2019-08-21,308808.0,599152.0,68846457.984608,10183488432890.0,18133519.9255694,106552.20512971,10743.78931330206,1083045372.40215,60675211.0,17889500.0,536157.939917247,169973.0,1700.0,17597361.985652152,10666.776426805529,59.90983606557377,98989920.27727866,4949496.013863933,2911.4682434493725
2019-08-22,322453.0,609067.0,71377577.7634539,10183488432890.0,18244786.7421254,94762.68008428,10124.058214168905,951158027.834026,60775472.0,17891262.5,542320.457839831,100261.0,1762.5,17702466.284285568,10351.65205226973,59.84699453551912,102521604.15283239,5126080.20764162,2908.4143022080116
2019-08-23,340220.0,564675.0,77452265.232684,10183488432890.0,20303216.6174991,209079.16498869,10127.78985767835,2130991479.93793,60825352.0,17893175.0,429816.506458361,49880.0,1912.5,19873400.111040737,10616.060976470117,59.78415300546448,111130033.80697435,5556501.690348718,2905.36036096665
2019-08-24,304481.0,452008.0,80995832.9230682,10183488432890.0,20913191.154222,58386.24790729,10385.509090033882,592417288.471263,60782663.0,17895175.0,306393.990716953,-42689.0,2000.0,20606797.163505048,10456.595577111,59.721311475409834,116092256.78901143,5804612.839450572,2902.3064197252857
2019-08-25,288934.0,393555.0,78464713.1442223,10183488432890.0,20023054.2210009,57066.31540907,10145.01247970698,576624098.058777,60837274.0,17897112.5,218966.721000945,54611.0,1937.5,19804087.499999955,10334.479597935948,59.65846994535519,112346033.54125206,5617301.677062604,2899.2524784839243
2019-08-26,318219.0,539168.0,69352681.9403772,10183488432890.0,18051599.1536065,126638.96579396,10090.061576030994,1311051900.84533,60869156.0,17898825.0,343236.6536065,31882.0,1712.5,17708362.5,10541.079797726423,59.595628415300546,99194799.90055788,4959739.995027894,2896.198537242566
2019-08-27,325984.0,535379.0,68340234.0288388,10183488432890.0,17790117.8193427,127327.35488588,10334.911854471333,1295831266.79679,60911863.0,17900512.5,349517.819342665,42707.0,1687.5,17440600.000000034,10542.29204109197,59.5327868852459,97643630.11504056,4882181.505752028,2893.1445960012015
2019-08-28,341200.0,526015.0,76439817.3211456,10183488432890.0,19285143.4357694,105266.80948769,10167.889390020262,1050824062.27406,60968796.0,17902400.0,340900.619152829,56933.0,1887.5,18944242.816616572,10217.294535506968,59.46994535519126,109100922.21718395,5455046.110859198,2890.0906547598397
2019-08-29,346734.0,545362.0,83526952.7019141,10183488432890.0,20199158.8493224,176280.1586743,9753.48704889705,1674298204.5402,61014481.0,17904462.5,327068.752371414,45685.0,2062.5,19872090.096950985,9793.531563307832,59.40710382513661,119090264.43263727,5954513.221631864,2887.0367135184797
2019-08-30,349200.0,543570.0,80995832.9230682,10183488432890.0,19625872.0325795,138932.17364234,9485.141423780757,1323718819.7742,61083161.0,17906462.5,330918.614585244,68680.0,2000.0,19294953.417994257,9812.93601628975,59.34426229508197,115359310.89108467,5767965.544554234,2883.982772277117
2019-08-31,342195.0,464447.0,84033176.6576833,10183488432890.0,20380765.5464991,55968.09335583,9588.98750205815,536730722.744341,61164606.0,17908537.5,231118.102452182,81445.0,2075.0,20149647.44404692,9822.055685059808,59.28142076502732,119558546.48798388,5977927.324399195,2880.9288310357565
2019-09-01,285468.0,423910.0,75959123.8204752,10685572378039.5,17386554.1806439,54896.04024898,9607.289264302584,527581681.518463,61229124.0,17910325.0,192857.491518899,64518.0,1787.5,17193696.689125,9726.743597563021,59.21857923497268,107956593.42196588,5397829.671098295,3019.764850964081
2019-09-02,327248.0,529944.0,79786349.9315495,10771996663680.0,19567794.8424031,120127.94734017,9729.266231867814,1189099299.73989,61269379.0,17912187.5,296605.726100961,40255.0,1862.5,19271189.116302136,10506.198573102334,59.15573770491803,113275689.33560514,5663784.466780257,3040.958102969266
2019-09-03,370631.0,595785.0,87818532.8105646,10771996663680.0,22232234.965443,140950.00361835,10323.022660378076,1484070470.30013,61319747.0,17914237.5,411641.215443005,50368.0,2050.0,21820593.749999996,10844.992666069757,59.09289617486339,124546834.59848467,6227341.729924234,3037.7276731337724
2019-09-04,324741.0,544449.0,72825124.7697365,10771996663680.0,18375693.837806,128396.25234277,10620.165189356909,1356552610.12157,61323731.0,17915937.5,394343.837806005,3984.0,1700.0,17981349.999999996,10809.231669297647,59.03005464480874,103172906.27214146,5158645.313607073,3034.4972432982786
2019-09-05,352410.0,550315.0,88354011.6691656,10771996663680.0,22456931.6286019,161404.61297247,10573.515179027892,1706403125.81051,61329264.0,17918000.0,388137.878601865,5533.0,2062.5,22068793.750000037,10888.20927447365,58.967213114754095,125039756.0553398,6251987.80276699,3031.266813462783
2019-09-06,365531.0,601748.0,84605659.6589586,10771996663680.0,21464687.5948385,260694.71789146,10570.249940786203,2785938242.47131,61389007.0,17919975.0,400050.934290715,59743.0,1975.0,21064636.660547785,10868.19625055114,58.904371584699454,119607437.15327792,5980371.857663896,3028.036383627289
2019-09-07,314429.0,472297.0,80321828.7901505,10771996663680.0,20094042.8606613,88560.98318333,10350.748325717244,920958388.084715,61462054.0,17921850.0,280519.62622398,73047.0,1875.0,19813523.23443732,10716.822859019361,58.84153005464481,113430223.2671922,5671511.16335961,3024.805953791792
2019-09-08,288507.0,436798.0,94779757.9723776,10771996663680.0,23644815.6797411,69901.47325902,10461.547731202416,734442315.886497,61542507.0,17924062.5,227764.129588358,80453.0,2212.5,23417051.55015274,10686.92234112592,58.778688524590166,133704716.93506618,6685235.8467533095,3021.575523956298
2019-09-09,316852.0,536567.0,78179913.3557465,10771996663680.0,19160369.4909431,119745.22620632,10404.333900445994,1233969516.75112,61553203.0,17925887.5,337008.495786183,10696.0,1825.0,18823360.995156918,10498.832597777042,58.71584699453552,110169595.93540931,5508479.796770466,3018.345094120803
2019-09-10,339858.0,564563.0,97457152.2653826,10771996663680.0,23662199.3205437,191560.24628716,10321.931613525778,1964047352.89751,61537003.0,17928162.5,382099.32054375,-16200.0,2275.0,23280099.999999948,10400.966734304922,58.65300546448088,137187717.22498152,6859385.861249076,3015.114664285308
2019-09-11,338276.0,556853.0,98528109.9825847,10771996663680.0,23997270.4992307,141835.54035998,10121.102297214318,1425043055.21506,61523913.0,17930462.5,350939.249230745,-13090.0,2300.0,23646331.249999955,10433.59586923074,58.59016393442623,138546674.78469157,6927333.739234579,3011.884234449817
2019-09-12,335868.0,564060.0,84605659.6589586,10771996663680.0,20481339.8621805,178043.4328582,10150.71002363705,1811962087.02676,61608191.0,17932437.5,301258.287006113,84278.0,1975.0,20180081.575174388,10370.29866439519,58.52732240437159,118841825.28226572,5942091.2641132865,3008.6538046143223
2019-09-13,308856.0,546950.0,81711974.361587,10958429712866.0,19643241.8545153,89784.05693162,10401.319919342226,926451075.370118,61617805.0,17934312.5,284160.60451526,9614.0,1875.0,19359081.25000004,10476.395655741493,58.46448087431694,114653955.89437631,5732697.794718816,3057.438823850035
2019-09-14,299894.0,491282.0,91618125.6260619,11890594958796.0,20523303.2794348,53218.43513238,10355.626898620032,550438176.483592,61674679.0,17936250.0,218080.94915119,56874.0,1937.5,20305222.330283612,10592.672660353444,58.40163934426229,128415569.52505396,6420778.476252698,3313.950181291715
2019-09-15,274146.0,422886.0,86889448.1743942,11890594958796.0,19411747.0473599,45041.39451513,10349.551958231765,465077107.456492,61693343.0,17938087.5,189078.29735992,18664.0,1837.5,19222668.749999978,10564.216080195863,58.33879781420765,121656622.78161737,6082831.139080869,3310.3842933773435
2019-09-16,347341.0,562077.0,96346803.0777296,11890594958796.0,21460937.0914746,148816.44913063,10305.675020156998,1523428331.69289,61689234.0,17940125.0,300774.59147465,-4109.0,2037.5,21160162.49999995,10532.975259619436,58.275956284153004,134752850.02261603,6737642.501130802,3306.81840546297
2019-09-17,343778.0,567927.0,87480532.8558527,11890594958796.0,19262723.365071,138304.55309817,10268.421696882157,1412330120.98926,61711251.0,17941975.0,354067.115070955,22017.0,1850.0,18908656.250000045,10412.282900038377,58.21311475409836,122220343.1492982,6111017.15746491,3303.2525175486003
2019-09-18,363185.0,578686.0,102848734.573773,11890594958796.0,22533478.5270288,186166.19459585,10203.071046816189,1899700648.3467,61671989.0,17944150.0,348109.777028755,-39262.0,2175.0,22185368.750000045,10360.220012427035,58.150273224043715,143536368.38908923,7176818.419454462,3299.6866296342355
2019-09-19,346110.0,552276.0,87480532.8558527,11890594958796.0,19373703.7112655,126927.77220945,10158.854517376083,1263814528.24699,61735386.0,17946000.0,372578.711265455,63397.0,1850.0,19001125.000000045,10472.27227635973,58.087431693989075,121956467.44363466,6097823.372181733,3296.1207417198557
2019-09-20,340929.0,557003.0,89253786.9002281,11890594958796.0,19539823.5858986,172299.50629295,10253.232374680329,1752366741.2845,61812517.0,17947887.5,326104.835898615,77131.0,1887.5,19213718.749999985,10352.22441637012,58.02459016393443,124293945.73115698,6214697.2865578495,3292.554853805483
2019-09-21,336013.0,493311.0,98120057.122105,11890594958796.0,21079948.1168425,128983.64546895,10178.442572698175,1297619718.14635,61882352.0,17949962.5,235104.366842535,69835.0,2075.0,20844843.749999966,10159.011140646988,57.96174863387978,136493042.084481,6824652.10422405,3288.988965891109
2019-09-22,318713.0,456990.0,98120057.122105,11890594958796.0,21169975.568586,55400.40252944,9997.199887816778,552377407.450051,62000721.0,17952037.5,205263.068586035,118369.0,2075.0,20964712.499999963,10202.397864378794,57.89890710382514,136345057.73603457,6817252.886801729,3285.4230779767367
2019-09-23,288149.0,544681.0,67383653.6862649,11890594958796.0,14647183.7982298,86663.67963059,10041.304200624943,855073770.204309,62106889.0,17953462.5,322033.79822979,106168.0,1425.0,14325150.000000011,10278.725472441965,57.83606557377049,93532929.91677742,4676646.495838871,3281.8571900623656
2019-09-24,353263.0,596954.0,92800294.9889788,11890594958796.0,19220354.7854656,339444.10141853,9699.504938095955,3139283339.2161,62101027.0,17955425.0,368707.329806856,-5862.0,1962.5,18851647.455658745,9793.811355651262,57.77322404371585,128672933.60930865,6433646.680465433,3278.2913021479912
2019-09-25,347747.0,571599.0,92209210.3075204,11890594958796.0,17222704.4025811,247243.43303523,8702.713528026236,2087385264.72149,62126859.0,17957375.0,365233.861125324,25832.0,1950.0,16857470.541455775,8832.156103887743,57.7103825136612,127714291.15511121,6385714.557755561,3274.725414233621
2019-09-26,355775.0,554702.0,102155715.0684,12017674556107.8,18142040.4350672,159500.3579599,8446.244115548528,1313285336.69414,62161847.0,17959512.5,273228.615202201,34988.0,2137.5,17868811.819865,8487.504297107462,57.64754098360656,141336618.50676534,7066830.925338267,3306.1197311524056
2019-09-27,303903.0,532292.0,83726816.3184488,12759819404409.0,13731933.7325467,144218.25346733,8098.80982048931,1158429641.01496,62237553.0,17961162.5,280602.48254671,75706.0,1650.0,13451331.24999999,8322.384080331334,57.58469945355191,115713205.29361486,5785660.264680743,3506.4607664731775
2019-09-28,314433.0,474974.0,100852756.01995,12759819404409.0,16399123.5708253,71069.8617817,8183.482347567026,580178846.7763,62296642.0,17963150.0,188936.07082534,59089.0,1987.5,16210187.499999959,8251.131356390088,57.521857923497265,139229709.67134473,6961485.483567237,3502.6342055684213
2019-09-29,285542.0,435119.0,86263992.570523,12759819404409.0,14292283.4733979,57209.93689166,8225.11037185192,461412848.670824,62379342.0,17964850.0,172177.22339787,82700.0,1700.0,14120106.25000003,8407.225572587,57.459016393442624,118959459.91856386,5947972.995928193,3498.8076446636433
2019-09-30,311396.0,540376.0,82458228.1924117,12759819404409.0,13436667.5184307,127661.03046537,8064.380983385267,1032865548.01648,62438384.0,17966475.0,333119.613915386,59042.0,1625.0,13103547.904515315,8268.718472880431,57.39617486338798,113586885.22216344,5679344.261108172,3494.9810837588752
2019-10-01,337244.0,573854.0,90704051.0116529,12759819404409.0,15347785.3282141,128788.34560116,8271.290855465355,1076885942.12558,62495756.0,17968262.5,403337.23901577,57372.0,1787.5,14944448.08919833,8586.173610189706,57.333333333333336,124808774.1920344,6240438.70960172,3491.154522854109
2019-10-02,326557.0,535484.0,93875521.3267456,12759819404409.0,15983802.9460234,91372.94712638,8366.503905663569,753518693.099858,62565972.0,17970112.5,313652.94602343,70216.0,1850.0,15670149.99999997,8639.893484336973,57.27049180327869,129031134.59212555,6451556.729606278,3487.3279619493396
2019-10-03,326514.0,525476.0,93241227.2637271,12759819404409.0,15446657.0071901,114648.67944153,8350.132163242944,941153423.813483,62617468.0,17971950.0,311350.757190075,51496.0,1837.5,15135306.250000026,8406.34394949121,57.20765027322405,128018676.48838806,6400933.824419403,3483.5014010445734
2019-10-04,337222.0,545609.0,93241227.2637271,12759819404409.0,15198779.2000248,90078.77442701,8176.354679406582,734036334.988344,62658048.0,17973787.5,226393.664453062,40580.0,1837.5,14972385.53557174,8271.44446259853,57.1448087431694,127878050.37513785,6393902.5187568925,3479.6748401398054
2019-10-05,326683.0,480438.0,100218461.956931,12759819404409.0,16377861.1718337,46309.16646668,8156.519553840962,375403716.022211,62739372.0,17975762.5,155773.67183367,81324.0,1975.0,16222087.50000003,8292.58793510567,57.08196721311475,137296007.02978376,6864800.351489188,3475.848279235032
2019-10-06,277613.0,435006.0,94509815.3897642,12759819404409.0,15379216.3300375,54971.26281243,8140.242484268429,437929223.289477,62809737.0,17977625.0,135228.830037485,70365.0,1862.5,15243987.500000015,8257.297358409396,57.01912568306011,129332809.00780258,6466640.450390129,3472.0217183302707
2019-10-07,328803.0,538987.0,98315579.7678755,12759819404409.0,15743886.0120569,106610.33485118,7890.234349864658,858436648.340689,62842561.0,17979562.5,198859.453202018,32824.0,1937.5,15545026.558854882,8125.8766513842065,56.95628415300546,134392562.3502382,6719628.11751191,3468.195157425502
2019-10-08,336354.0,534935.0,102755638.209005,12759819404409.0,17060959.4496355,115940.06809032,8182.251593084191,951086445.4266,62886167.0,17981587.5,230203.19963552,43606.0,2025.0,16830756.249999978,8425.165160313827,56.89344262295082,140306928.15908927,7015346.407954464,3464.368596520723
2019-10-09,311049.0,524494.0,87532580.6965601,12759819404409.0,14626389.9733706,127323.00149506,8180.69113018462,1063632108.53833,62954734.0,17983312.5,254141.671543019,68567.0,1725.0,14372248.301827582,8479.066651229334,56.830601092896174,119388700.22875084,5969435.011437543,3460.5420356159666
2019-10-10,345048.0,549668.0,103681264.292523,12874760266706.7,17831123.6787614,124093.63300066,8573.060086448735,1061857762.2837,63006218.0,17985337.5,287692.428761435,51484.0,2025.0,17543431.249999966,8805.493174696987,56.76775956284153,141258073.98070493,7062903.699035247,3487.8536785359242
2019-10-11,345425.0,547368.0,100875176.08461,13008091666972.0,17060812.1042193,112113.5112481,8561.51932921772,940680504.466421,63059947.0,17987287.5,235768.354219275,53729.0,1950.0,16825043.750000022,8749.134412420153,56.704918032786885,137282846.19409811,6864142.309704906,3520.0729793358496
2019-10-12,301693.0,452069.0,86002553.9695715,13008091666972.0,14021139.9221787,52097.22851634,8277.848351085042,434035291.224281,63141197.0,17988950.0,173014.92217867,81250.0,1662.5,13848125.00000003,8433.768374242827,56.64207650273224,116912717.79299586,5845635.8896497935,3516.171963699124
2019-10-13,279487.0,417760.0,91822275.6667605,13008091666972.0,15185999.1606783,42862.95204993,8308.470967433434,358793113.390658,63232205.0,17990725.0,137194.612373259,91008.0,1775.0,15048804.54830504,8555.492484889182,56.5792349726776,124685618.65621486,6234280.932810743,3512.2709480623907
2019-10-14,304466.0,513254.0,87295825.4578357,13008091666972.0,14628224.1898534,206989.97978652,8289.497236618896,1712938625.03762,63273615.0,17992412.5,200105.439853395,41410.0,1687.5,14428118.750000006,8668.577297690903,56.51639344262295,118407485.21936598,5920374.2609683,3508.369932425659
2019-10-15,339698.0,533673.0,98935268.8522138,13008091666972.0,16240085.9584146,113361.47403157,8347.350350085451,933447813.563032,63337894.0,17994325.0,214398.45841461,64279.0,1912.5,16025687.499999989,8491.548213550117,56.45355191256831,134045936.06717649,6702296.803358825,3504.4689167889283
2019-10-16,338473.0,545056.0,92468911.4108927,13008091666972.0,14633533.2162171,117657.52086152,8175.8631121051185,944835135.107188,63386728.0,17996112.5,234620.7162171,48834.0,1787.5,14398912.5,8186.592009072504,56.39071038251366,125145302.4661911,6257265.123309555,3500.567901152199
2019-10-17,334105.0,528543.0,96995361.6198175,13008091666972.0,15858419.0770184,156710.83088989,8010.3021797941665,1260759811.25633,63370148.0,17997987.5,207217.554056628,-16580.0,1875.0,15651201.522961773,8457.823507743147,56.32786885245902,131125008.20683002,6556250.410341501,3496.666885515467
2019-10-18,339390.0,518606.0,103461719.061139,13008091666972.0,16329289.2152908,131496.99590386,8079.931459479744,1046146449.48076,63436977.0,17999987.5,198614.21529076,66829.0,2000.0,16130675.00000004,8164.644607645399,56.26502732240437,139710634.79514986,6985531.739757493,3492.7658698787463
2019-10-19,304736.0,486396.0,91822275.6667605,13008091666972.0,14484979.8988221,49356.82406748,7957.314093995798,393045996.900051,63525788.0,18001762.5,146309.781508489,88811.0,1775.0,14338670.117313612,8160.552055674423,56.202185792349724,123854702.32559104,6192735.116279553,3488.8648542420015
2019-10-20,289796.0,437713.0,94408818.643289,13008091666972.0,14984777.0324384,41820.66827601,7949.802268609832,335445114.082607,63602329.0,18003587.5,127115.42306344,76541.0,1825.0,14857661.609374959,8210.836730103232,56.13934426229508,127201180.1090924,6360059.00545462,3484.9638386052716
2019-10-21,351791.0,545843.0,102815083.317007,13008091666972.0,16722180.4358311,115474.92732575,8208.362621758712,949795298.925235,63650834.0,18005575.0,171805.435831125,48505.0,1987.5,16550374.999999974,8413.6756909842,56.076502732240435,138372247.21300012,6918612.360650007,3481.0628229685567
2019-10-22,341464.0,541300.0,109281440.758328,13008091666972.0,17496598.3543647,121364.44195336,8220.91853113097,996706690.858345,63674925.0,18007687.5,182479.604364675,24091.0,2112.5,17314118.750000026,8282.413422184474,56.013661202185794,146910086.35976934,7345504.317988467,3477.161807331819
2019-10-23,349320.0,544470.0,109144376.317496,13069108485875.8,17079475.3941129,168686.5627367,8045.294246807262,1296382266.37079,63690510.0,18009787.5,239788.599189551,15585.0,2100.0,16839686.79492335,8133.083521006143,55.950819672131146,146561215.62161857,7328060.781080929,3489.5527528956804
2019-10-24,303843.0,515253.0,90520752.8588387,13691480038694.0,12594197.4342478,132153.29473176,7468.5325324369,984320293.086673,63726888.0,18011450.0,215697.434247815,36378.0,1662.5,12378499.999999985,7575.457103306947,55.887978142076506,121416524.57229808,6070826.228614904,3651.6247991668597
2019-10-25,328598.0,570469.0,93923788.6805996,13691480038694.0,13909079.2686761,166567.01339027,7433.915345679171,1334170237.65914,63727009.0,18013175.0,286760.518676085,121.0,1725.0,13622318.750000015,8063.234358652811,55.82513661202186,125839400.02111548,6291970.001055774,3647.5188411917534
2019-10-26,305722.0,541095.0,95285003.0093039,13691480038694.0,16769057.9170478,133866.29826938,8652.030029867461,1256366630.61245,63643511.0,18014925.0,445087.894565378,-83498.0,1750.0,16323970.022482423,9582.3188097416,55.76229508196721,127519450.91258252,6375972.545629126,3643.4128832166434
