date,transactions,active_addresses,hashrate,difficulty,miners_revenue,transaction_volume_btc
2020-04-29,331401.0,679872.0,115029791.975974,15958652328578.0,15737371.4387275,381035.25990029
2020-04-30,321972.0,687395.0,107096702.874182,15958652328578.0,16397343.7651328,302044.74430637
2020-05-01,340574.0,680654.0,111856556.335257,15958652328578.0,17578400.0138616,224914.91089891
2020-05-02,286773.0,578296.0,117409718.706511,15958652328578.0,17019209.5407702,73277.84088433
2020-05-03,281752.0,553075.0,133275896.910094,15958652328578.0,19630255.3423323,88757.48438065
2020-05-04,326098.0,651350.0,125342807.808302,15958652328578.0,17898623.6303281,148485.72000459
2020-05-05,329075.0,652289.0,126294576.814336,16079831604277.9,18282730.7640675,129613.11786582
2020-05-06,333395.0,671519.0,123288445.655594,16104807485529.0,20611754.9554308,178147.75609516
2020-05-07,341986.0,696092.0,117684425.398522,16104807485529.0,18246780.7005844,203696.25750297
2020-05-08,323625.0,670883.0,109678682.174133,16104807485529.0,18271845.620501,259355.41031719
2020-05-09,312399.0,631542.0,108878107.851694,16104807485529.0,17375844.0015605,193480.57545977
2020-05-10,286789.0,571802.0,136097634.814617,16104807485529.0,19252835.575272,133098.55351411
2020-05-11,305839.0,645065.0,125690168.622911,16104807485529.0,17168436.3390022,191871.68197665
2020-05-12,345215.0,686850.0,116883851.076083,16104807485529.0,8950520.33366681,217639.52113417
2020-05-13,296796.0,619855.0,95268344.370232,16104807485529.0,7822621.0542868,204217.30316259
2020-05-14,268750.0,593862.0,91265472.7580373,16104807485529.0,8245134.85128987,130848.35378676
2020-05-15,310642.0,644507.0,100071790.304866,16104807485529.0,8969982.47707204,165118.84751829
2020-05-16,296555.0,589910.0,100872364.627304,16104807485529.0,8429266.32745205,96130.75316348
2020-05-17,236808.0,495954.0,81658580.8887703,16104807485529.0,7112392.24211133,57448.06017708
2020-05-18,273723.0,602631.0,102473513.272182,16104807485529.0,9800851.10620265,156862.61215763
2020-05-19,274897.0,581379.0,92066047.0804763,16104807485529.0,8879553.7575469,136866.63311992
2020-05-20,280037.0,604523.0,86971887.3185643,15213703057048.3,8810740.96343472,176517.37570305
2020-05-21,298483.0,624412.0,98579623.7035512,15138043247083.0,9450405.20057815,198429.80866881
2020-05-22,278784.0,624412.0,83529299.4740014,15138043247083.0,7770388.92415917,143644.37565216
2020-05-23,269230.0,558174.0,89549429.1658213,15138043247083.0,7843058.63019165,71722.28904869
2020-05-24,214530.0,458476.0,87291880.5313888,15138043247083.0,7286826.33878152,107256.0429658
2020-05-25,265875.0,551378.0,94064526.4346863,15138043247083.0,7689659.79284451,270424.20055243
2020-05-26,295782.0,605213.0,93312010.2232088,15138043247083.0,7687822.76814688,116290.36726367
2020-05-27,292927.0,603823.0,103847237.183894,15138043247083.0,9241012.00693874,181996.845827
2020-05-28,299910.0,617362.0,98579623.7035512,15138043247083.0,8457127.38821037,138922.72036044
2020-05-29,280960.0,591013.0,95569558.8576412,15138043247083.0,8526743.18954307,174955.09131375
2020-05-30,286046.0,556912.0,117392528.990488,15138043247083.0,9913195.96576446,76390.33484394
2020-05-31,258427.0,495162.0,112877431.721623,15138043247083.0,9542417.4585863,163468.67874987
2020-06-01,308312.0,623944.0,100837172.337984,15138043247083.0,8910754.39107795,251034.49064988
2020-06-02,304114.0,638403.0,97074591.2805962,15138043247083.0,8941264.80720643,269856.47558314
2020-06-03,314000.0,646746.0,104599753.395371,15138043247083.0,9081230.36860107,143202.62832215
2020-06-04,318285.0,628388.0,108668660.65278,14477089134396.8,9764314.20040038,180171.68476832
2020-06-05,327082.0,643217.0,122192367.725211,13732352106018.0,11573082.6899895,184254.95729065
2020-06-06,284873.0,548424.0,133797229.464477,13732352106018.0,12477168.3999888,60040.87647443
2020-06-07,252368.0,487527.0,108539589.208428,13732352106018.0,9821022.7645001,52177.20570141
2020-06-08,317275.0,625333.0,110587505.985945,13732352106018.0,10379765.6243221,151974.17289403
2020-06-09,327074.0,644690.0,109222228.134267,13732352106018.0,10182263.0439178,122474.14099779
2020-06-10,325163.0,645485.0,111952783.837623,13732352106018.0,10401186.386667,121166.76327399
2020-06-11,332490.0,673800.0,126288201.280246,13732352106018.0,11473619.1499784,238689.10282836
2020-06-12,318274.0,635165.0,111270144.911784,13732352106018.0,9866334.58133083,126474.97348093
2020-06-13,280181.0,541115.0,107856950.282588,13732352106018.0,9622452.78417518,61174.68635016
2020-06-14,275723.0,502951.0,116048617.392658,13732352106018.0,10380781.5378385,48809.12416476
2020-06-15,294468.0,606713.0,94204171.7658051,13732352106018.0,8280410.59960841,184093.56978128
2020-06-16,340517.0,683561.0,106374812.691088,14265974077877.3,9617963.21008684,174623.15810895
2020-06-17,333547.0,669086.0,108283617.573483,15784744305477.0,8709273.10823802,180462.30516009
2020-06-18,283897.0,582343.0,97298323.0370428,15784744305477.0,7714420.95468918,126594.8076192
2020-06-19,344142.0,674050.0,111422273.155323,15784744305477.0,8736099.47769752,250423.06322562
2020-06-20,284123.0,553650.0,107498953.678023,15784744305477.0,8238014.00234774,62454.26432165
2020-06-21,259440.0,475037.0,114560928.737163,15784744305477.0,9006615.2058985,57418.26893659
2020-06-22,301396.0,603576.0,112206937.050783,15784744305477.0,8923565.20117743,144350.81956594
2020-06-23,355256.0,704215.0,123976895.482684,15784744305477.0,9964641.89522986,223797.324362
2020-06-24,312321.0,625283.0,109068281.468943,15784744305477.0,8594577.4593605,177466.23306765
2020-06-25,312183.0,631260.0,110637609.259863,15784744305477.0,8504016.54820617,195917.99431231
2020-06-26,330381.0,646111.0,128684878.855444,15784744305477.0,9950436.65769901,216139.18236848
2020-06-27,275489.0,546558.0,108283617.573483,15784744305477.0,8059992.05896448,65743.23207016
2020-06-28,264909.0,500152.0,117699584.319003,15784744305477.0,8666896.61256926,66482.75948601
2020-06-29,315424.0,625207.0,113776264.841703,15784744305477.0,8562734.80271627,120204.06542879
2020-06-30,299733.0,621031.0,115344676.145677,15784618886622.5,8801310.46204946,105381.41040472
2020-07-01,382570.0,758469.0,127111309.039231,15784217546288.0,10124055.9362646,159811.64022379
2020-07-02,339469.0,674745.0,128680584.459468,15784217546288.0,9907317.70423729,145280.40392493
2020-07-03,331009.0,661454.0,127895946.749349,15784217546288.0,9873738.20676215,127873.11886927
2020-07-04,288647.0,561108.0,123188120.488637,15784217546288.0,9203934.10591,65853.25112188
2020-07-05,274104.0,509206.0,127895946.749349,15784217546288.0,9453537.18129459,56485.87730006
2020-07-06,338767.0,678157.0,120834207.358281,15784217546288.0,9573702.5263014,153047.68296299
2020-07-07,345975.0,706177.0,126326671.329112,15784217546288.0,9827305.84595956,136498.13518475
2020-07-08,347455.0,702636.0,118480294.227925,15784217546288.0,9269106.00709557,168963.39771102
2020-07-09,362718.0,708162.0,128680584.459468,15784217546288.0,10324012.452296,148305.10213171
2020-07-10,345996.0,681724.0,126326671.329112,15784217546288.0,9821730.66445103,134832.56779962
2020-07-11,306771.0,601249.0,122403482.778518,15784217546288.0,9308390.99757443,62439.45483231
2020-07-12,282364.0,525851.0,119264931.938044,15784217546288.0,9012154.57131376,52038.28606021
2020-07-13,310227.0,638906.0,121086665.700822,16570395220715.7,8910800.3628078,145833.85066208
2020-07-14,359847.0,734433.0,124167138.542574,17345948872516.0,9003009.80517444,135077.87873092
2020-07-15,316064.0,671171.0,118993507.769967,17345948872516.0,8552242.70922882,134399.36045799
2020-07-16,345849.0,709099.0,117268964.179098,17345948872516.0,8476261.34494985,138881.66240032
2020-07-17,293907.0,629600.0,101748071.861276,17345948872516.0,7439212.40619956,120592.3334977
2020-07-18,311022.0,632584.0,112095333.40649,17345948872516.0,8257260.54422192,76360.18484154
2020-07-19,277093.0,550119.0,112957605.201925,17345948872516.0,8030628.81677879,69405.55348604
2020-07-20,309747.0,644972.0,121580323.15627,17345948872516.0,8809861.14917053,115174.80670189
2020-07-21,312871.0,660884.0,107783974.429318,17345948872516.0,8215338.73446885,142457.17097893
2020-07-22,364792.0,748958.0,124167138.542574,17345948872516.0,9764974.36846801,171740.04536776
2020-07-23,336245.0,696765.0,117268964.179098,17345948872516.0,9402091.57921377,181464.97046959
2020-07-24,369432.0,740460.0,138825759.064961,17345948872516.0,10810915.0426475,165485.21008473
2020-07-25,293883.0,619497.0,122442594.951705,17345948872516.0,9515131.31193061,93120.88008072
2020-07-26,298580.0,608050.0,136238943.678657,17345948872516.0,10587041.6037513,102256.38673427
2020-07-27,326769.0,690892.0,128205972.903398,17309155182109.1,11099308.3016979,241064.03097767
2020-07-28,354742.0,745966.0,121437040.395232,16847561611550.0,12037341.111269,247901.53996404
2020-07-29,346521.0,717842.0,123949530.886168,16847561611550.0,12189404.7472878,186376.24203951
2020-07-30,327789.0,689993.0,113062072.092113,16847561611550.0,11301864.6984554,171555.36850361
2020-07-31,356906.0,733209.0,128137015.037728,16847561611550.0,12639960.4220093,190126.70314336
2020-08-01,296705.0,644333.0,114737065.752737,16847561611550.0,11439834.2341845,110125.76372457
2020-08-02,287869.0,616214.0,118087053.073985,16847561611550.0,11205874.8463142,102452.37259534
2020-08-03,333753.0,708227.0,135674486.510536,16847561611550.0,12873862.5784736,233677.32376718
2020-08-04,329032.0,708169.0,121437040.395232,16847561611550.0,11438679.0832375,134798.1200302
2020-08-05,291814.0,655315.0,108037091.110241,16847561611550.0,10806917.3916886,120526.43279489
2020-08-06,356612.0,762479.0,130649505.528664,16847561611550.0,13771270.4382111,180464.5498093
2020-08-07,326499.0,707225.0,127299518.207416,16847561611550.0,12898632.9438048,162147.28054885
2020-08-08,283631.0,625679.0,118924549.904297,16847561611550.0,11292366.647165,81890.38277316
2020-08-09,268402.0,564507.0,130649505.528664,16847561611550.0,12105371.3641104,70244.03826157
2020-08-10,308367.0,683507.0,114901504.532898,16871707187017.9,11774383.1865932,171350.552971
2020-08-11,349952.0,744212.0,129741892.842126,16947802333947.0,12966824.4492047,157580.08954622
2020-08-12,346405.0,733894.0,132269332.313077,16947802333947.0,12684820.6087768,141475.93979464
2020-08-13,325346.0,690043.0,123844534.076575,16947802333947.0,11879252.2971003,147604.36547487
2020-08-14,365679.0,755913.0,140694130.549579,16947802333947.0,13709961.9922364,194831.86014598
2020-08-15,313760.0,664922.0,131426852.489427,16947802333947.0,12537672.5372401,91847.94287955
2020-08-16,285069.0,571198.0,128056933.194826,16947802333947.0,12130221.317492,77886.22661437
2020-08-17,292944.0,652100.0,105309977.956271,16947802333947.0,10390360.2175087,168397.06450122
2020-08-18,346036.0,739835.0,117947175.311024,16947802333947.0,12747409.9454137,194088.92428771
2020-08-19,333879.0,710405.0,116262215.6637237,16947802333947.0,11920459.626279147,165408.41867124994
2020-08-20,333683.0,705709.0,123002054.25292505,16947802333947.0,12309250.391919043,135544.17042732993
2020-08-21,314297.0,675988.0,130584372.66577661,16947802333947.0,12988330.809193192,129046.70785575006
2020-08-22,311699.0,649053.0,114577256.01642336,16947802333947.0,11060458.286919411,81975.71478551996
2020-08-23,288728.0,569381.0,132269332.31307696,16947802333947.0,12250514.724347962,59773.08127484999
2020-08-24,329133.0,674821.0,128441437.17505692,17340945336075.322,11845489.149642441,114941.93451913002
2020-08-25,304409.0,678008.0,111720008.69546376,17557993035167.0,10414543.565818902,136983.09553248997
2020-08-26,324184.0,696908.0,123939384.6465301,17557993035167.0,11345447.778234858,141116.28273540997
2020-08-27,328157.0,702891.0,112592821.26339707,17557993035167.0,10690122.01226198,139498.85341366997
2020-08-28,352722.0,720277.0,142268448.57312962,17557993035167.0,13003916.081702596,175750.82905829992
2020-08-29,292783.0,617518.0,127430634.91826336,17557993035167.0,11257775.012961268,81346.11833217996
2020-08-30,269114.0,555079.0,110847196.12753047,17557993035167.0,9959939.36462156,94059.00261656001
2020-08-31,302920.0,662241.0,130921885.1899966,17557993035167.0,12191565.474340877,201119.7191597001
2020-09-01,376508.0,795329.0,134413135.46172985,17557993035167.0,12943722.052071035,197979.43152455002
2020-09-02,317449.0,714425.0,125685009.78239675,17557993035167.0,12071209.204979686,182860.61712774006
2020-09-03,310922.0,691592.0,112592821.26339707,17557993035167.0,10387319.325323954,199753.31196598004
2020-09-04,298286.0,680093.0,117829696.67099695,17557993035167.0,10521917.64225536,242003.28333189996
2020-09-05,325523.0,685736.0,123066572.0785968,17557993035167.0,10426131.583986409,122922.04357359996
2020-09-06,262820.0,557370.0,130921885.1899966,17557993035167.0,10418304.66587639,92445.78406697
2020-09-07,327662.0,672721.0,151762133.7678071,17445332713343.377,12203310.681068864,172730.1363213799
2020-09-08,332668.0,693543.0,133652505.32879263,17345997805929.0,10676168.86571476,168463.89601938007
2020-09-09,314864.0,681429.0,128478859.9612265,17345997805929.0,10385265.13427389,145217.14817268006
2020-09-10,345981.0,745318.0,136239328.01257572,17345997805929.0,11342158.755076,146146.67801436002
2020-09-11,308323.0,677215.0,118993843.45402186,17345997805929.0,9984827.136857176,156938.70920046995
2020-09-12,300152.0,604531.0,146586618.74770805,17345997805929.0,11755971.409291402,82608.73707797992
2020-09-13,255110.0,540351.0,139688424.9242865,17345997805929.0,11038733.637861196,75670.98122475
2020-09-14,354020.0,726085.0,151760264.11527425,17345997805929.0,12485219.771708764,156009.63340145
2020-09-15,332957.0,718787.0,134514779.55672038,17345997805929.0,11329376.27027292,155491.34199574
2020-09-16,342609.0,747111.0,133652505.32879263,17345997805929.0,11397006.21477204,172048.70141792996
2020-09-17,348581.0,740029.0,153484812.57112962,17345997805929.0,12881875.598747488,158931.5173593
2020-09-18,325157.0,687638.0,142275247.6080696,17345997805929.0,12027086.744657055,177236.43349251992
2020-09-19,296357.0,624125.0,128478859.9612265,17345997805929.0,10777756.114914745,92668.96837166004
2020-09-20,259095.0,535691.0,135165071.8298032,19148290888758.86,10041684.798421945,77545.23233521999
2020-09-21,297605.0,644695.0,139219832.7594406,19314656404097.0,10351909.518035322,152786.40710971996
2020-09-22,312989.0,678668.0,123857644.31701957,19314656404097.0,9208013.41541779,154965.64202564996
2020-09-23,349938.0,733591.0,136339422.42648664,19314656404097.0,10252434.95536237,184851.04294776995
2020-09-24,316552.0,684217.0,131538738.5382301,19314656404097.0,9928235.838903904,195896.2267462901
2020-09-25,353070.0,741029.0,162263115.42307216,19314656404097.0,12502201.347978113,178614.73269464995
2020-09-26,276162.0,591249.0,144020516.64769718,19314656404097.0,10759364.728825692,74160.39488330999
2020-09-27,259382.0,538619.0,145940790.2029998,19314656404097.0,10713359.143363992,73759.51965533
2020-09-28,295476.0,629197.0,123857644.31701957,19314656404097.0,9531618.970526235,151223.61450625997
2020-09-29,347696.0,735651.0,135379285.64883536,19314656404097.0,10337349.261857346,163844.81304375996
2020-09-30,351417.0,748143.0,149781337.3136051,19314656404097.0,11484361.336782591,145528.2810982
2020-10-01,304757.0,679937.0,119056960.428763,19314656404097.0,9416443.242984341,156037.05200603
2020-10-02,315443.0,689077.0,130578601.76057878,19314656404097.0,10232863.851096012,217076.73619106994
2020-10-03,310855.0,642826.0,144980653.4253485,19314656404097.0,10855303.17414383,80285.35246207999
2020-10-04,268019.0,562147.0,151592064.050859,19300708897945.594,11055916.218426451,59889.36436076999
2020-10-05,294986.0,635097.0,134303836.4311328,19298087186263.0,10710768.428353487,125552.04600594002
2020-10-06,317922.0,692891.0,124710705.25748046,19298087186263.0,10054284.607074086,129486.63340467997
2020-10-07,370554.0,762636.0,144856280.7221504,19298087186263.0,11193916.28524024,174094.30786101
2020-10-08,330227.0,698982.0,155408725.01316798,19298087186263.0,12084850.912867788,145781.9892372799
2020-10-09,339343.0,714645.0,136222462.66586328,19298087186263.0,10965183.362031737,186619.71727888004
2020-10-10,298486.0,631182.0,137181775.78322852,19298087186263.0,11127194.8560519,101443.97258364002
2020-10-11,256096.0,541483.0,134303836.4311328,19298087186263.0,10659930.880493835,57355.843687999986
2020-10-12,314174.0,658073.0,142937654.4874199,19298087186263.0,11515021.100733979,132805.27278606
2020-10-13,333215.0,732250.0,159245977.48262888,19298087186263.0,12872175.626639746,149869.35707315995
2020-10-14,314541.0,680468.0,142937654.4874199,19298087186263.0,11605343.496273927,144103.09234183
2020-10-15,340993.0,743078.0,144856280.7221504,19298087186263.0,11814116.192273524,145192.82140973
2020-10-16,324647.0,712317.0,148693533.1916113,19298087186263.0,11742282.088889891,152867.05156987003
2020-10-17,275069.0,586741.0,152419671.45957646,19529685517635.715,11674223.51603316,61240.065119880004
2020-10-18,231557.0,512486.0,119288755.69898501,19997335994446.0,8982105.736832837,49419.09261597001
2020-10-19,303929.0,679146.0,124259120.51977606,19997335994446.0,9776921.35454538,139860.20001045
2020-10-20,330563.0,713764.0,143146506.838782,19997335994446.0,11710523.407490088,139952.75314706005
2020-10-21,311292.0,687152.0,129229485.3405671,19997335994446.0,11562043.137415789,190561.11493135992
2020-10-22,339087.0,753892.0,136187996.08967456,19997335994446.0,13585268.793336762,255685.31198723993
2020-10-23,323869.0,712518.0,130223558.30472532,19997335994446.0,12640081.09752187,214302.02330150997
2020-10-24,306774.0,657714.0,151099090.55204767,19997335994446.0,13768787.568247974,78368.12347480995
2020-10-25,242273.0,547380.0,116306536.80651039,19997335994446.0,10397996.375269836,58962.23316382002
2020-10-26,252494.0,579939.0,109348026.05740291,19997335994446.0,10435984.482452529,163659.57108549005
2020-10-27,251938.0,600338.0,98413223.45166263,19997335994446.0,10871089.34394712,142312.25893298996
2020-10-28,261340.0,615001.0,99407296.41582084,19997335994446.0,11446509.259696554,187898.01163798006
2020-10-29,276070.0,652778.0,107359880.12908651,19997335994446.0,12458484.387886178,160004.86911104003
2020-10-30,268364.0,635998.0,110342099.02156112,19997335994446.0,12828892.041338578,141057.58993046999
2020-10-31,275796.0,613906.0,112330244.94987755,19997335994446.0,13341986.845960088,95944.03520103
2020-11-01,276280.0,592197.0,124259120.51977606,19997335994446.0,13377441.175498055,86295.05041193997
2020-11-02,224609.0,543348.0,94436931.5950298,19997335994446.0,10902576.25650482,126516.49777352999
2020-11-03,331673.0,727413.0,124332259.04844461,17865273539019.508,15826226.373946056,279667.716385
2020-11-04,320697.0,707247.0,132689483.0919183,16787779609933.0,16641138.126188194,143257.94298741993
2020-11-05,318668.0,729209.0,122675182.48120748,16787779609933.0,20893224.438920554,348418.6143041401
2020-11-06,340351.0,756129.0,127682332.78656289,16787779609933.0,18889243.164551694,226071.88272974023
2020-11-07,270901.0,608746.0,121840657.43031493,16787779609933.0,16132958.559332216,97493.11126577
2020-11-08,243047.0,555482.0,115164457.02317438,16787779609933.0,15148276.024686076,73988.18895611
2020-11-09,326383.0,713629.0,154387134.41512507,16787779609933.0,20216887.388651714,177538.4853910999
2020-11-10,303270.0,684892.0,122675182.48120748,16787779609933.0,16459647.090100147,171897.33229668
2020-11-11,322277.0,713744.0,122675182.48120748,16787779609933.0,16020485.034676496,174110.37201595
2020-11-12,324855.0,721180.0,133524008.14281088,16787779609933.0,17804675.564513773,204679.98235913995
2020-11-13,300040.0,685725.0,115998982.07406694,16787779609933.0,16032046.443972783,163123.30853356994
2020-11-14,273511.0,613373.0,118502557.22674464,16787779609933.0,15597257.884330552,84583.84085695003
2020-11-15,252715.0,555375.0,125178757.63388519,16787779609933.0,15662707.440931926,49737.54381367
2020-11-16,311477.0,681273.0,135534841.86269382,17040598812944.875,17711414.833960325,142732.5278929499
2020-11-17,347772.0,770689.0,137334450.8705656,17596801059571.0,18324639.99735234,181281.85333922997
2020-11-18,362007.0,807705.0,147831351.5740483,17596801059571.0,21194109.321156435,231375.53073303992
2020-11-19,311061.0,717377.0,119839616.36476107,17596801059571.0,16988027.064900875,148181.44045960004
2020-11-20,348026.0,772326.0,146956609.8487581,17596801059571.0,20641618.88821196,227786.31927440004
2020-11-21,311189.0,663959.0,147831351.5740483,17596801059571.0,20655875.924064286,120634.32170732995
2020-11-22,271125.0,587237.0,152205060.20049945,17596801059571.0,20906345.739519313,78963.93118706
2020-11-23,297840.0,671932.0,128587033.61766332,17596801059571.0,18011288.3905691,146336.89543220002
2020-11-24,333293.0,756417.0,118964874.63947083,17596801059571.0,17683648.930801246,219739.99051476
2020-11-25,361990.0,812699.0,135584967.41998515,17596801059571.0,20363512.95999495,187608.88242723997
2020-11-26,323975.0,736612.0,131211258.79353401,17596801059571.0,18340061.78604947,205207.80888847006
2020-11-27,322445.0,719237.0,134710225.69469494,17596801059571.0,17988301.561259545,209319.16610076
2020-11-28,293949.0,644206.0,134710225.69469494,17596801059571.0,17630656.51384634,75790.24754619996
2020-11-29,263573.0,589008.0,135399801.26976258,18158528379021.04,18023228.15797287,75273.85776333
2020-11-30,256551.0,623554.0,107610727.917311,19157154724710.0,14684437.13730185,174045.0424795999
2020-12-01,378068.0,841581.0,144750713.6586838,19157154724710.0,21143567.33429405,239398.77381604
2020-12-02,327019.0,756978.0,124752259.79794464,19157154724710.0,18291019.906802543,157633.2134041599
2020-12-03,346921.0,777633.0,149512250.29219317,19157154724710.0,21762338.78996689,141981.73842658996
2020-12-04,318894.0,729984.0,137132255.0450689,19157154724710.0,19296507.660683624,162656.5754901901
2020-12-05,282599.0,642981.0,137132255.0450689,19157154724710.0,18632287.72198453,65725.79167388998
2020-12-06,258624.0,582059.0,129513796.43145394,19157154724710.0,17217876.55490936,52342.98136957
2020-12-07,300906.0,673269.0,142846099.00528008,19157154724710.0,19343628.017927807,109478.32196920007
2020-12-08,330970.0,737193.0,137132255.0450689,19157154724710.0,18941288.637713753,199640.1308773499
2020-12-09,321079.0,748572.0,132370718.41155955,19157154724710.0,17187411.942549206,142289.25044238
2020-12-10,313649.0,713602.0,123799952.47124276,19157154724710.0,16448918.976491643,211693.5757270099
2020-12-11,304735.0,711679.0,131418411.08485769,19157154724710.0,16978667.126258247,162206.33931064003
2020-12-12,295410.0,654893.0,125704567.1246465,19157154724710.0,16396977.017211141,104784.24717678
2020-12-13,276160.0,611911.0,148463110.1109586,19144667899932.82,19661607.518971115,178997.75355398993
2020-12-14,314350.0,696656.0,134574371.39496115,18670168558400.0,18516458.628991954,140039.58424129002
2020-12-15,320440.0,722550.0,129933875.82961763,18670168558400.0,18584575.835623957,160706.07545407003
2020-12-16,315217.0,751162.0,132718173.16882376,18670168558400.0,19816346.525156554,209514.45641449
2020-12-17,309481.0,754492.0,119724785.58586197,18670168558400.0,22338873.247198086,245026.81111816986
2020-12-18,375549.0,851929.0,145711560.75178552,18670168558400.0,27241477.875482038,269861.73048439994
2020-12-19,343536.0,756109.0,146639659.8648542,18670168558400.0,25884376.309846204,118538.22597463
2020-12-20,282043.0,638816.0,140142966.07337332,18670168558400.0,24027162.60963906,103361.44931117998
2020-12-21,269834.0,649848.0,126221479.37734285,18670168558400.0,23298120.991149504,169206.41709765
2020-12-22,324163.0,738842.0,132718173.16882376,18670168558400.0,23995220.12075107,277726.39046438015
2020-12-23,338463.0,782736.0,142927263.41257942,18670168558400.0,26038110.232698534,273159.57702678005
2020-12-24,269559.0,639280.0,116940488.24665588,18670168558400.0,20751169.501283977,172668.29481989006
2020-12-25,303901.0,662980.0,133646272.28189245,18670168558400.0,23792132.986943312,98032.91245184999
2020-12-26,273954.0,627843.0,127149578.49041158,18670168558400.0,23722327.94400382,102903.82533449003
2020-12-27,309005.0,696527.0,137358668.73416725,18670168558400.0,27533619.89224247,173299.87122454
2020-12-28,308983.0,717073.0,147938033.9968089,18600034145237.133,29968235.311181773,297406.0308215799
2020-12-29,336311.0,775919.0,140537799.38571388,18599593048299.0,28221057.092363108,205701.9753501901
2020-12-30,338258.0,807268.0,159029615.0943604,18599593048299.0,33896444.42080255,207164.0435902901
2020-12-31,344918.0,809871.0,153482070.38176647,18599593048299.0,33284139.091827303,195528.20735462997
2021-01-01,258080.0,609741.0,137764027.0294169,18599593048299.0,29068047.02881674,148420.30425110986
2021-01-02,297111.0,711719.0,139613208.60028157,18599593048299.0,31908499.940662753,197649.46868496
2021-01-03,359116.0,812749.0,146085344.09830785,18599593048299.0,35922359.22404933,175403.47221832
2021-01-04,373734.0,851667.0,159954205.87979275,18599593048299.0,39752808.81415808,234965.05398174
2021-01-05,354091.0,845343.0,145160753.31287554,18599593048299.0,35314776.48318403,209211.2070226302
2021-01-06,397384.0,924851.0,163652569.02152207,18599593048299.0,43004565.11013959,217195.16288214005
2021-01-07,401744.0,940647.0,155331251.95263115,18599593048299.0,45226287.01495596,258243.12648481008
2021-01-08,358526.0,883788.0,136839436.24398455,18599593048299.0,42358095.25666046,222609.08169237996
2021-01-09,321389.0,760179.0,133808024.52210465,19365166707094.76,40693122.11401789,144078.68911506998
2021-01-10,331865.0,768365.0,162879650.9247733,20607418304386.0,43171347.77742759,108186.5548879601
2021-01-11,333958.0,801285.0,157757649.32336533,20607418304386.0,37697672.105572425,204127.78390739
2021-01-12,336627.0,796457.0,151611247.4016758,20607418304386.0,38534703.86316562,209957.30793954004
2021-01-13,319167.0,772596.0,155708848.68280214,20607418304386.0,37493720.35220138,152692.81917430006
2021-01-14,338809.0,802110.0,150586847.08139417,20607418304386.0,42518141.3229426,217046.98492489985
2021-01-15,344002.0,808283.0,158782049.6436469,20607418304386.0,41733817.69406035,173447.9771496402
2021-01-16,308461.0,733398.0,150586847.08139417,20607418304386.0,38126679.70239878,69617.32967057
2021-01-17,271874.0,642730.0,136245242.59745187,20607418304386.0,31937013.5207863,71912.96096476997
2021-01-18,313816.0,720228.0,148538046.440831,20607418304386.0,36250411.753908925,106369.43070738998
2021-01-19,325083.0,757920.0,152635647.72195736,20607418304386.0,38439879.37535342,203229.19339636998
2021-01-20,314809.0,755823.0,144440445.1597046,20607418304386.0,34297105.93950238,145190.37490666003
2021-01-21,290754.0,736588.0,132147641.31632549,20607418304386.0,30287474.72314571,143477.54309174995
2021-01-22,326935.0,783335.0,145464845.4799862,20607418304386.0,31865792.143227555,169002.85624860998
2021-01-23,305209.0,710703.0,159781151.23197326,20737086011821.6,33751644.506897256,64942.432607790026
2021-01-24,253971.0,608849.0,143884925.38771522,20823531150112.0,30284997.15879116,61031.89430091996
2021-01-25,309102.0,732867.0,144920068.73582825,20823531150112.0,33137293.923932903,116295.08412392
2021-01-26,336935.0,768537.0,166658079.0462025,20823531150112.0,35209827.729441255,132373.80457356005
2021-01-27,323553.0,787548.0,146990355.43205437,20823531150112.0,30148573.701184303,174921.91645744996
2021-01-28,325146.0,767142.0,150095785.47639358,20823531150112.0,32031715.884661224,156961.96833171003
2021-01-29,341036.0,888960.0,157341788.913185,20823531150112.0,39455373.63302356,234227.37633318998
2021-01-30,312313.0,756022.0,140779495.34337604,20823531150112.0,33651946.62402073,100245.93886341002
2021-01-31,290753.0,702062.0,149060642.12828052,20823531150112.0,33412205.26586177,94042.69596368003
2021-02-01,280863.0,724841.0,124217201.7735671,20823531150112.0,30096215.73409861,136226.08185362996
2021-02-02,364551.0,865515.0,157341788.913185,20823531150112.0,38671645.45825114,125115.65292609997
2021-02-03,344425.0,836448.0,155271502.21695888,20823531150112.0,39131400.439372316,136350.72736042007
2021-02-04,367788.0,895626.0,165622935.69808948,20823531150112.0,43879560.217283756,166678.34542734007
2021-02-05,360541.0,856297.0,174939225.83110696,20823531150112.0,45671119.753917314,163706.56414459998
2021-02-06,333886.0,795079.0,169021265.50315762,21384451039675.535,45346981.332109064,115157.58511746002
2021-02-07,286364.0,718596.0,166219498.0035569,21434395961349.0,41085629.48255814,90818.88327887001
2021-02-08,335223.0,822971.0,172612555.6190783,21434395961349.0,48670642.79997875,197784.15422891994
2021-02-09,360137.0,903883.0,152367873.16992718,21434395961349.0,51636507.497528024,232063.37849380999
2021-02-10,340758.0,861426.0,152367873.16992718,21434395961349.0,49429153.26156691,159372.25521930997
2021-02-11,304739.0,796146.0,137450738.7337105,21434395961349.0,47377470.06192563,136428.27333403
2021-02-12,343306.0,857246.0,151302363.56734022,21434395961349.0,53308083.0824142,163544.30939108998
